# fluera llm-ratings v1 lang=en
# Model-estimated concreteness (1-5) + age-of-acquisition (years).
# Original generated data — NOT the Brysbaert/Kuperman empirical
# datasets. See assets/dictionaries/LICENSE.md.
# word\tconcrete\taoa
irs	2.60	13.00
irvine	3.40	11.00
irving	3.40	11.00
irwin	3.50	10.00
is	1.20	2.80
isa	2.30	12.00
isaac	3.20	8.00
isabel	3.50	7.50
isabella	3.20	8.00
isaiah	2.90	9.00
ish	1.70	9.00
isis	3.10	12.00
islam	2.70	11.00
islamic	2.80	11.00
island	4.50	6.00
islands	4.30	6.00
isle	3.70	10.00
isles	3.40	11.00
isn't	1.40	3.50
isnt	1.40	5.00
iso	2.40	13.00
isolate	2.20	12.00
isolated	2.30	11.00
isolation	1.90	11.00
israel	3.80	8.00
israeli	2.90	11.00
issue	2.10	6.50
issued	1.80	10.00
issues	2.10	7.00
issuing	1.80	11.00
istanbul	3.60	11.00
it	1.25	2.80
it'd	1.50	7.00
it'll	1.30	6.00
it's	1.25	3.30
italian	3.20	8.00
italians	3.40	9.00
italy	4.10	8.00
item	3.10	8.00
items	2.90	9.00
its	1.40	3.60
itself	1.40	4.80
itunes	3.30	12.00
itv	3.00	12.00
ivan	3.30	8.00
ive	1.20	6.00
ivory	4.10	10.00
ivy	4.40	7.00
jack	3.20	5.00
jacket	4.90	5.00
jackets	4.60	5.00
jackie	3.30	7.00
jackpot	3.10	9.00
jackson	3.30	7.00
jacksonville	3.30	11.00
jacob	3.10	6.00
jacobs	3.40	9.00
jacques	3.40	9.00
jade	4.10	9.00
jaguar	4.40	7.00
jail	3.90	8.00
jailed	2.70	11.00
jaime	3.50	8.50
jakarta	3.80	12.00
jake	3.30	6.00
jam	4.70	4.50
jamaica	3.50	9.00
jamaican	3.20	10.00
jamal	3.30	10.00
james	3.50	4.00
jamie	3.30	6.00
jan	3.00	6.00
jane	3.40	5.00
janeiro	3.40	12.00
janet	3.20	8.00
january	2.50	4.50
japan	4.00	7.00
japanese	3.00	8.00
jar	4.70	5.00
jared	2.50	7.00
jasmine	3.80	8.00
jason	3.40	6.00
jasper	3.10	9.00
java	3.30	11.00
javascript	2.80	14.00
jaw	4.70	6.00
jaws	4.30	6.00
jay	3.40	7.00
jays	3.20	10.00
jazz	3.70	8.00
jealous	2.10	8.00
jealousy	1.90	9.00
jean	3.40	7.00
jeans	4.80	5.00
jedi	3.10	9.00
jeep	4.50	7.00
jeff	3.40	7.00
jefferson	3.40	9.00
jeffrey	3.30	7.00
jelly	4.60	4.00
jen	2.80	7.00
jenkins	3.30	10.00
jenna	3.50	7.50
jennifer	3.30	5.50
jennings	2.50	10.00
jenny	3.30	5.00
jensen	3.40	9.50
jeopardy	1.90	11.00
jeremiah	3.20	11.00
jeremy	3.30	8.00
jerk	2.60	8.00
jerome	3.60	9.00
jerry	3.10	6.00
jersey	4.10	8.00
jerseys	4.20	9.00
jerusalem	3.40	9.00
jess	3.60	8.00
jesse	3.40	7.00
jessica	3.30	5.50
jessie	3.60	8.00
jesus	3.40	5.00
jet	4.40	6.00
jets	4.40	7.00
jew	3.20	9.00
jewel	4.50	7.00
jewellery	4.40	7.00
jewelry	4.60	7.00
jewels	4.40	7.00
jewish	3.00	9.00
jews	3.40	9.00
jihad	2.30	13.00
jill	2.50	6.00
jim	3.40	5.00
jimmy	3.40	6.00
jin	3.20	10.00
joan	3.40	8.00
joanna	3.30	8.00
job	3.00	4.50
jobs	2.60	7.00
jockey	4.20	9.00
joe	3.20	5.00
joel	3.20	7.00
joey	3.30	6.00
johannesburg	3.80	12.00
john	3.50	4.00
johnny	3.40	6.00
johns	3.30	8.00
johnson	3.20	7.00
johnston	2.60	9.00
join	2.40	6.00
joined	2.10	7.00
joining	2.00	8.00
joins	1.90	6.00
joint	2.80	10.00
jointly	1.60	12.00
joints	3.90	8.00
joke	2.70	5.50
joker	3.30	8.00
jokes	2.40	6.00
joking	2.00	7.00
jolly	2.70	6.50
jon	3.10	6.00
jonah	3.50	8.00
jonas	3.40	8.00
jonathan	3.10	6.00
jones	3.10	6.00
jong	3.30	11.00
jordan	3.50	7.00
jorge	3.50	8.50
jose	3.10	7.00
joseph	3.30	5.00
josh	3.40	7.00
joshua	3.20	7.00
josé	3.50	8.00
journal	3.30	10.00
journalism	2.80	12.00
journalist	3.20	11.00
journalists	3.10	11.00
journals	3.20	11.00
journey	2.90	8.00
journeys	2.80	7.00
joy	1.90	6.50
joyce	3.30	9.00
juan	3.30	8.00
judaism	2.40	13.00
jude	3.20	10.00
judge	3.40	9.00
judged	2.00	8.00
judgement	1.90	11.00
judges	3.40	9.00
judging	1.80	9.00
judgment	1.90	11.00
judgments	1.80	11.00
judicial	2.10	13.00
judiciary	2.50	14.00
judith	3.70	9.00
judy	2.50	6.00
juice	4.80	3.00
juicy	3.80	6.00
jul	2.60	10.00
jules	3.60	9.00
julia	3.30	6.00
julian	3.20	8.00
julie	3.30	6.00
juliet	2.90	9.00
julius	3.60	9.00
july	2.50	4.50
jump	3.60	3.50
jumped	3.30	4.00
jumper	4.30	6.00
jumping	3.40	4.00
jumps	3.60	4.00
jun	3.00	11.00
junction	3.40	10.00
june	2.50	4.50
jung	2.60	12.00
jungle	4.40	5.00
junior	2.50	8.00
junk	3.50	7.00
jupiter	4.20	7.00
jurassic	3.10	10.00
jurisdiction	1.90	14.00
jurisdictions	1.90	14.00
jury	3.20	10.00
just	1.25	3.50
justice	1.50	11.00
justices	2.80	13.00
justification	1.90	13.00
justified	1.60	11.00
justify	1.70	11.00
justin	3.10	7.00
juvenile	2.70	13.00
juventus	3.40	13.00
kai	2.50	8.00
kaiser	3.40	11.00
kane	3.20	9.00
kang	3.30	10.00
kangaroo	4.70	5.00
kansas	3.80	9.00
kanye	2.70	12.00
kara	3.50	8.00
karachi	3.20	13.00
karate	3.80	7.00
kardashian	3.40	13.00
karen	3.30	6.00
karl	3.40	9.00
karma	1.90	12.00
kashmir	3.40	13.00
kat	3.50	8.00
kate	3.40	6.00
katherine	3.30	7.00
kathleen	2.90	7.00
kathryn	3.20	9.00
kathy	3.70	8.00
katie	3.30	6.00
katrina	3.00	11.00
katy	3.60	8.00
kay	3.20	8.00
kazakhstan	3.40	13.00
keen	2.30	10.00
keep	2.00	3.50
keeper	3.40	7.00
keeping	2.20	5.00
keeps	2.20	5.00
keith	3.30	8.00
keller	2.50	10.00
kelly	3.40	7.00
ken	3.10	6.00
kendall	2.80	9.00
kennedy	3.20	9.00
kenneth	3.30	7.00
kenny	3.40	7.00
kensington	3.50	13.00
kent	3.40	9.00
kentucky	3.40	9.00
kenya	3.90	9.50
kenyan	3.20	11.50
kept	2.10	5.50
kerala	3.40	13.00
kernel	3.30	12.00
kerr	3.50	11.00
kerry	3.30	9.00
kettle	4.60	6.00
kevin	3.30	5.00
key	4.30	4.00
keyboard	4.80	7.00
keynote	2.60	13.00
keys	4.60	5.00
khan	3.20	9.00
kick	3.30	4.00
kicked	3.30	5.00
kicking	3.60	4.50
kicks	3.30	5.00
kickstarter	2.70	14.00
kid	4.40	4.00
kidding	2.10	6.00
kidnap	2.80	9.00
kidnapped	3.00	8.00
kidnapping	2.60	10.00
kidney	4.40	9.00
kidneys	4.30	8.00
kids	3.80	3.50
kiev	3.40	12.00
kill	2.70	4.20
killed	2.40	4.50
killer	3.20	8.00
killers	3.20	8.00
killing	2.80	6.00
killings	3.00	10.00
kills	2.70	6.00
kilometers	2.80	9.00
kilometres	2.80	9.00
kim	3.40	6.00
kin	2.80	11.00
kind	1.70	4.00
kinda	1.40	8.00
kindergarten	3.60	5.00
kindle	3.10	11.00
kindly	1.80	7.00
kindness	1.80	8.00
kinds	1.90	6.00
king	3.90	4.20
kingdom	2.80	7.00
kingdoms	3.30	8.00
kings	3.50	5.00
kingston	3.50	11.00
kirby	3.50	9.00
kirk	3.30	9.00
kiss	3.60	4.00
kissed	3.50	5.00
kisses	3.80	4.00
kissing	3.60	5.00
kit	3.90	7.00
kitchen	4.70	4.00
kite	4.70	5.00
kits	3.70	7.00
kitten	5.00	4.00
kitty	4.30	3.00
klaus	3.20	11.00
klein	3.40	11.00
knee	4.80	5.00
knees	4.80	4.50
knew	1.80	3.80
knicks	3.60	11.00
knife	4.90	4.00
knight	3.80	7.00
knights	4.00	6.00
knit	3.70	7.00
knives	4.60	5.00
knob	4.40	7.00
knock	3.20	5.00
knocked	3.30	5.00
knocking	3.30	5.00
knockout	3.00	10.00
knocks	2.90	7.00
knot	4.30	6.00
knots	3.90	7.00
knowing	1.50	6.00
knowingly	1.70	10.00
knowledge	1.70	9.00
knowledgeable	1.80	11.00
known	1.60	4.50
knows	1.70	3.80
knox	3.40	12.00
kobe	3.60	11.00
koch	3.50	11.00
kong	3.40	9.00
korea	3.90	9.00
korean	3.10	9.00
koreans	3.20	9.00
kris	3.60	9.00
krishna	3.20	12.00
kristen	3.20	9.00
kuala	3.30	13.00
kumar	3.60	11.00
kung	2.80	10.00
kurdish	2.80	13.00
kurt	3.30	8.00
kuwait	3.70	12.00
kyle	3.30	7.00
kylie	3.40	9.00
lab	4.10	9.00
label	3.80	7.00
labeled	2.40	9.00
labeling	2.80	9.00
labelled	2.50	10.00
labels	3.90	7.00
labor	2.20	11.00
laboratories	3.90	10.00
laboratory	4.30	9.00
labour	2.30	11.00
labs	3.80	9.00
lace	4.30	6.00
lack	1.70	9.00
lacked	1.60	10.00
lacking	1.70	10.00
lacks	1.90	9.00
lad	3.70	7.00
ladder	4.80	5.00
laden	2.60	11.00
ladies	3.90	5.00
lads	3.60	7.00
lady	4.10	4.00
lafayette	3.50	13.00
lag	2.40	11.00
lagos	3.70	12.00
lahore	3.40	13.00
laid	2.70	6.50
lake	4.70	5.00
lakers	3.40	11.00
lakes	4.60	5.00
lama	3.30	11.00
lamar	3.40	10.00
lamb	4.70	4.00
lambert	3.40	11.00
lame	2.20	8.00
lamp	4.80	4.00
lamps	4.70	4.00
lan	2.70	13.00
lana	3.10	8.00
lancashire	3.20	12.00
lancaster	3.10	10.00
lance	3.20	9.00
land	4.10	4.20
landed	3.10	6.00
landing	3.20	7.00
landlord	3.60	10.00
landlords	3.60	11.00
landmark	3.70	11.00
lands	3.30	7.00
landscape	3.70	9.00
landscapes	3.70	9.00
lane	3.80	6.50
lanes	3.60	7.00
lang	2.80	10.00
language	2.50	6.50
languages	2.60	7.00
lanka	3.40	11.00
lantern	4.40	7.00
lap	4.50	5.00
laps	3.40	8.00
lapse	2.00	12.00
laptop	4.60	9.00
laptops	4.40	9.00
lara	3.50	8.00
large	2.40	4.00
largely	1.50	10.50
larger	2.30	7.00
largest	2.40	7.00
larry	3.10	6.00
larvae	3.80	11.00
las	2.80	9.00
laser	3.90	9.00
lasers	4.20	8.50
last	1.70	3.60
lasted	1.90	7.00
lasting	1.80	9.00
lastly	1.50	9.00
lasts	2.10	6.00
late	1.80	4.00
lately	1.40	9.00
later	1.60	4.00
lateral	2.80	12.00
latest	1.80	8.00
latin	2.40	10.00
latino	2.70	10.00
latitude	2.70	11.00
latter	1.60	11.00
laugh	3.10	4.00
laughed	2.90	4.00
laughing	3.10	4.50
laughs	3.10	5.00
laughter	3.10	5.50
launch	3.00	8.00
launched	2.70	9.00
launches	3.10	9.00
launching	3.00	8.00
laundering	2.50	12.00
laundry	4.10	6.00
laura	3.10	5.00
laurel	3.60	9.00
lauren	3.30	7.00
laurent	3.30	12.00
laurie	3.60	8.00
lava	4.30	7.00
law	2.40	6.50
lawful	1.70	12.00
lawmakers	2.60	13.00
lawn	4.50	5.00
lawrence	3.10	8.00
laws	2.20	9.00
lawson	2.50	10.00
lawsuit	2.60	12.00
lawsuits	2.40	12.00
lawyer	3.70	9.00
lawyers	3.40	10.00
lax	2.30	12.00
lay	2.90	5.50
layer	3.40	9.00
layers	3.40	8.00
laying	3.20	5.00
layout	2.90	10.00
lays	2.80	6.00
lazy	2.30	6.00
lbs	2.80	10.00
lea	3.20	8.00
lead	2.60	5.00
leader	3.00	8.00
leaders	2.80	8.00
leadership	1.80	11.00
leading	2.00	8.00
leads	2.30	7.00
leaf	4.80	4.00
leafs	3.30	9.50
league	2.90	6.00
leagues	3.00	9.00
leak	3.40	8.00
leaked	2.40	11.00
leaking	3.10	8.00
leaks	3.30	8.00
lean	3.20	7.00
leaning	3.30	7.00
leap	3.00	7.00
learn	1.90	4.50
learned	1.70	6.00
learners	2.70	9.00
learning	2.10	7.00
learns	1.90	5.00
learnt	1.90	7.00
lease	2.60	13.00
leased	2.40	13.00
leasing	2.50	12.50
least	1.50	4.50
leather	4.60	6.00
leave	2.20	3.80
leaves	4.50	4.00
leaving	2.30	5.00
lebanese	3.10	12.00
lebanon	3.70	11.00
lebron	3.30	12.00
lecture	3.10	10.00
lecturer	3.60	11.00
lectures	2.90	11.00
led	1.90	5.00
ledger	3.40	12.00
lee	3.10	6.00
leeds	3.80	10.00
left	2.50	3.50
leftist	2.00	13.00
leg	4.80	3.00
legacy	1.90	13.00
legal	2.10	8.00
legally	1.80	11.00
legend	2.40	9.00
legendary	2.40	10.00
legends	2.60	9.00
legged	2.90	9.00
legion	3.10	12.00
legislation	2.20	12.00
legislative	1.90	13.00
legislators	2.90	14.00
legislature	2.40	13.00
legit	1.70	11.00
legitimacy	1.50	13.00
legitimate	1.90	12.00
lego	4.30	5.00
legs	4.80	3.50
leicester	3.40	11.00
leigh	3.40	10.00
leisure	2.20	10.00
lemon	4.90	4.00
lena	3.10	8.00
lend	2.20	7.00
lender	3.00	13.00
lenders	3.00	13.00
lending	2.40	11.00
length	2.50	8.00
lengths	2.50	9.00
lengthy	2.10	12.00
lennon	3.40	11.00
lens	4.40	9.00
lenses	4.20	9.00
lent	2.30	6.00
leo	3.10	6.00
leon	3.20	8.00
leonard	3.40	9.00
leonardo	3.70	9.00
leone	3.50	11.00
leopard	4.80	5.00
les	2.50	9.00
lesbian	3.30	11.00
lesbians	3.10	13.00
leslie	3.30	7.00
less	1.50	4.20
lesser	1.80	10.00
lesson	2.60	6.00
lessons	2.40	7.00
lest	1.60	11.00
lester	3.60	10.00
let	1.60	3.40
let's	1.50	3.50
lethal	2.60	12.00
lets	1.60	6.00
letter	4.30	5.00
letters	4.30	5.00
letting	1.70	6.00
lettuce	4.80	5.00
level	2.40	5.50
levels	2.20	9.00
lever	3.90	9.00
leverage	2.10	13.00
levi	3.40	9.00
levy	2.60	13.00
lewis	3.40	8.00
lex	3.00	11.00
lexington	3.10	11.00
lgbt	2.40	13.00
liabilities	2.20	13.50
liability	1.80	13.00
liable	1.80	13.00
liaison	2.00	14.00
liam	3.20	7.00
liar	2.50	7.00
lib	2.40	11.00
liberal	1.80	12.00
liberalism	1.70	14.00
liberals	2.50	13.00
liberated	2.20	11.00
liberation	1.90	12.00
liberia	3.30	12.00
libertarian	2.00	14.50
liberties	1.80	12.00
liberty	1.80	11.00
librarian	3.80	8.00
libraries	4.20	7.00
library	4.50	6.00
libya	3.10	10.00
licence	2.70	11.00
license	3.30	10.00
licensed	2.30	11.50
licenses	3.20	10.00
licensing	2.10	13.00
lick	3.50	5.00
licking	3.40	5.00
lid	4.50	5.00
lie	2.30	5.00
lied	2.20	5.00
lies	2.10	6.00
lieutenant	3.20	12.00
life	2.50	4.20
lifelong	1.80	11.00
lifestyle	2.30	11.00
lifetime	2.10	10.00
lift	3.20	5.50
lifted	3.20	6.00
lifting	3.10	6.00
lifts	3.10	7.00
liga	3.10	12.00
light	4.30	3.50
lighter	3.80	6.00
lighthouse	4.60	6.50
lighting	3.50	8.00
lightly	2.10	8.00
lightning	4.10	6.00
lights	4.60	3.50
lightweight	2.80	9.00
like	1.60	3.20
liked	1.80	5.00
likelihood	1.60	12.00
likely	1.40	6.00
likes	1.60	5.00
likewise	1.50	11.00
liking	1.70	7.00
lil	2.30	8.00
lilly	3.50	7.00
lily	4.30	6.00
lima	3.20	10.00
limb	4.20	8.00
limbs	4.20	8.00
lime	4.50	7.00
limestone	4.30	10.00
limit	2.00	9.00
limitation	1.70	12.00
limitations	1.70	12.00
limited	1.70	6.50
limiting	1.80	10.00
limits	2.10	9.00
lin	2.60	8.00
lincoln	3.30	7.00
linda	3.40	5.00
lindsay	2.50	7.00
lindsey	2.80	9.00
line	3.10	4.00
linear	2.40	12.00
lined	3.20	7.00
linen	4.30	9.00
liner	3.50	9.00
lines	3.50	5.00
lineup	2.80	11.00
ling	3.00	11.00
lingerie	4.20	12.00
linguistic	2.00	14.00
lining	3.20	9.00
link	3.00	8.00
linked	2.10	9.00
linkedin	3.00	14.00
linking	2.10	10.00
links	3.00	9.00
linux	3.40	14.00
lion	4.80	4.00
lionel	3.40	9.00
lions	4.90	4.00
lip	4.80	4.00
lips	4.90	4.00
lipstick	4.80	8.00
liquid	3.90	8.00
liquids	3.70	8.00
liquor	4.20	10.00
lisa	3.10	5.00
lisbon	3.80	11.00
list	2.60	5.00
listed	2.20	8.00
listen	2.80	3.50
listened	2.70	5.00
listener	3.20	7.00
listeners	2.90	8.00
listening	2.70	5.00
listens	2.60	7.00
listing	2.60	9.00
listings	2.70	11.00
lists	3.10	8.00
lit	3.70	5.00
lite	2.60	9.00
literacy	2.10	12.00
literal	1.70	11.00
literally	1.40	10.00
literary	2.10	12.00
literature	2.20	11.00
lithium	4.10	12.00
lithuania	3.40	12.00
litigation	2.00	14.00
litre	3.50	9.00
litter	3.90	7.00
little	2.20	3.30
liu	3.30	10.00
live	2.40	4.00
lived	2.00	5.00
lively	2.40	8.00
liver	4.60	7.00
liverpool	3.90	9.00
lives	2.40	4.50
livestock	4.10	10.00
living	2.40	4.50
liz	3.30	7.00
lizard	4.80	6.00
llc	2.70	13.00
lloyd	3.40	9.00
lmao	2.00	14.00
load	3.10	7.00
loaded	3.10	7.00
loading	2.90	8.00
loads	2.80	7.00
loaf	4.50	6.00
loan	2.50	10.00
loans	2.50	11.00
lobby	3.70	11.00
lobbying	2.10	14.00
lobster	4.90	7.00
local	1.90	6.00
localities	2.60	13.00
locality	2.30	13.00
locally	2.10	10.00
locals	3.10	9.00
locate	2.50	9.00
located	2.20	9.00
location	2.40	9.00
locations	3.10	9.00
lock	4.30	5.00
lockdown	2.60	11.00
locke	3.40	12.00
locked	3.00	6.00
locker	4.30	7.00
locking	2.90	6.00
locks	4.40	6.00
locomotive	4.20	9.00
lodge	3.90	9.00
lodged	2.50	11.00
loft	3.90	10.00
log	4.20	6.00
logan	3.40	8.00
logged	2.70	11.00
logging	2.80	11.00
logic	1.80	11.00
logical	1.70	11.00
login	2.90	11.00
logistics	2.50	13.00
logo	3.70	10.00
logos	3.40	10.00
logs	4.30	6.00
lois	3.30	9.00
lol	1.50	8.00
london	3.50	5.50
lone	2.40	9.00
loneliness	1.80	11.00
lonely	2.30	6.00
long	2.40	3.30
longer	1.70	4.50
longest	2.40	7.00
longevity	2.10	13.00
longing	1.90	10.00
longtime	1.60	10.00
look	2.90	3.20
looked	2.10	3.80
lookin	2.00	5.00
looking	2.10	3.60
lookout	2.80	8.00
looks	2.30	3.80
loop	3.50	6.00
loops	3.60	7.00
loose	2.90	7.00
loosely	2.10	11.00
loot	3.20	9.00
lopez	2.70	8.00
lord	2.80	6.00
lords	3.60	9.00
lore	2.40	11.00
lorenzo	3.30	9.00
los	3.00	8.00
lose	2.00	4.50
loser	2.40	8.00
losers	2.60	7.00
loses	2.30	5.50
losing	2.10	5.50
loss	2.00	5.50
losses	2.10	9.00
lost	1.90	4.00
lot	1.80	3.80
lots	1.80	5.00
lottery	3.30	9.00
lotus	4.10	9.00
lou	3.20	8.00
loud	3.00	4.50
louder	2.40	5.00
loudly	2.30	6.00
louis	3.10	6.00
louise	3.40	7.00
louisiana	4.10	9.00
louisville	3.60	11.00
lounge	3.90	9.00
love	2.20	3.50
loved	2.20	5.00
lovely	2.10	6.00
lover	3.10	9.00
lovers	3.30	8.00
loves	2.40	4.50
loving	2.00	5.00
low	2.30	4.00
lowe	3.30	10.00
lower	2.20	5.00
lowered	2.70	8.00
lowering	2.40	7.00
lowest	1.90	9.00
loyal	2.10	9.00
loyalty	1.80	10.50
lsu	3.00	13.00
ltd	2.40	13.00
lucas	3.30	7.00
luck	1.70	6.00
luckily	1.70	8.00
lucky	1.70	6.00
lucrative	2.10	13.00
lucy	3.40	5.00
luggage	4.40	7.00
luis	3.30	7.00
luke	3.40	6.00
lumber	4.10	10.00
lump	3.70	8.00
luna	3.30	7.00
lunar	2.90	10.00
lunch	4.10	4.50
lung	4.30	8.00
lungs	4.60	8.00
lure	2.60	11.00
lurking	2.70	9.00
lush	3.30	10.00
lust	2.10	12.00
luther	3.30	10.00
luxembourg	3.50	12.00
luxurious	3.10	10.50
luxury	2.70	11.00
lydia	2.90	8.00
lying	2.60	5.50
lynch	3.10	11.00
lynn	3.30	8.00
lyon	3.10	9.00
lyric	2.50	9.00
lyrics	2.70	10.00
mac	3.60	9.00
macdonald	3.80	8.00
machine	4.50	6.00
machinery	4.10	9.00
machines	4.40	5.00
mack	3.30	10.00
mackenzie	2.80	9.00
macmillan	3.30	12.00
macro	2.30	13.00
mad	2.20	4.50
madam	3.20	8.00
madame	3.10	9.00
madden	3.40	10.00
made	2.10	3.40
madison	3.40	8.50
madness	2.00	9.00
madonna	3.40	10.00
madrid	3.50	10.00
mae	3.50	8.00
mafia	3.10	12.00
mag	3.10	11.00
magazine	4.40	6.00
magazines	4.40	7.00
maggie	2.50	6.00
magic	2.20	5.00
magical	2.30	7.00
magician	3.90	6.50
magistrate	3.20	13.00
magistrates	3.20	14.00
magnesium	3.40	12.00
magnet	4.50	7.00
magnetic	3.50	9.50
magnificent	2.10	10.00
magnitude	2.10	13.00
mai	2.50	8.00
maid	3.90	7.00
maiden	3.10	10.00
mail	4.10	5.00
mailed	3.00	8.00
mailing	2.90	10.00
mails	3.40	7.00
main	1.90	5.00
maine	4.00	8.50
mainland	3.10	11.00
mainly	1.50	9.00
mainstream	2.00	13.00
maintain	1.90	10.00
maintained	1.80	11.00
maintaining	2.00	11.00
maintains	1.90	10.00
maintenance	2.40	11.00
majestic	2.80	9.50
majesty	2.40	10.00
major	1.90	6.50
majority	1.80	11.00
majors	2.40	12.00
make	2.30	3.30
maker	3.20	8.00
makers	2.80	9.00
makes	2.00	3.50
makeup	3.80	8.00
making	2.10	3.50
mal	2.50	11.00
malaria	3.30	12.00
malaysia	3.50	10.00
malaysian	3.30	11.00
malcolm	3.40	9.00
male	3.60	8.00
males	3.20	9.00
mali	3.40	12.00
malicious	1.90	13.00
malik	2.80	10.00
mall	4.30	6.00
malone	3.40	10.00
malta	3.50	12.00
malware	2.80	13.00
mama	4.30	2.50
mammals	3.90	8.00
man	4.60	3.30
manage	1.80	9.00
managed	1.70	8.00
management	2.10	8.00
manager	3.20	10.00
managerial	1.90	14.00
managers	3.10	11.00
manages	1.90	9.00
managing	1.90	11.00
manchester	3.90	8.00
mandarin	3.40	10.00
mandate	1.80	13.00
mandated	1.90	13.00
mandatory	1.80	12.00
maneuver	2.90	11.00
manga	3.40	12.00
mango	4.80	5.50
manhattan	4.10	9.50
manifest	2.00	13.00
manifesto	2.30	14.00
manila	3.50	11.00
manipulate	2.10	12.00
manipulated	2.00	12.00
manipulation	2.10	13.00
mankind	2.50	10.00
manly	2.60	10.00
mann	3.30	11.00
manner	1.70	10.50
manners	2.30	7.00
manning	3.30	10.00
manny	3.20	10.00
manor	3.80	10.00
mans	3.40	5.00
mansion	4.30	8.00
mantle	3.30	12.00
mantra	2.30	13.00
manual	3.40	9.00
manually	2.40	11.00
manuel	3.30	8.00
manufacture	2.80	11.00
manufactured	2.90	10.00
manufacturer	3.10	12.00
manufacturers	3.10	12.00
manufacturing	2.60	11.50
manuscript	3.60	12.00
manuscripts	3.80	13.00
many	1.50	3.60
mao	2.80	13.00
map	4.40	6.00
maple	4.50	7.00
mapped	2.80	9.00
mapping	3.10	11.00
maps	4.20	6.00
mar	2.80	9.00
marathon	3.70	9.00
marble	4.50	7.00
marc	3.40	8.00
marcel	3.30	11.00
march	2.40	4.50
marched	3.30	7.00
marching	3.40	6.00
marco	3.20	8.00
marcus	3.30	8.00
mare	4.30	8.00
margaret	3.10	7.00
margin	2.50	11.00
marginal	1.80	13.00
margins	2.90	11.00
maria	3.40	6.00
marie	3.30	6.00
marijuana	4.10	11.00
marilyn	3.40	10.00
marina	4.00	10.00
marine	3.50	10.00
mariners	3.70	10.00
marines	3.70	10.00
mario	3.30	7.00
marion	2.50	8.00
marital	2.00	13.00
maritime	3.10	12.00
mark	3.10	5.00
marked	2.40	7.50
marker	4.30	6.00
markers	4.30	6.00
market	3.50	6.00
marketed	2.10	12.00
marketing	2.30	12.00
marketplace	3.40	10.00
markets	3.20	10.00
marking	2.40	8.00
markings	3.50	9.00
marks	2.70	7.00
marriage	2.40	9.00
marriages	3.00	9.00
married	2.60	5.50
marrow	4.00	11.00
marry	2.50	7.00
marrying	2.90	7.00
mars	4.10	7.00
marsh	4.10	9.00
marshal	3.40	11.00
marshall	3.10	8.00
mart	3.80	8.00
martha	3.20	8.00
martial	2.80	12.00
martin	3.20	5.00
martinez	3.80	9.00
marty	3.50	9.00
marvel	3.10	9.00
marvelous	2.10	9.00
marvin	3.60	9.00
marx	3.50	14.00
marxist	2.10	14.00
mary	3.20	4.00
maryland	3.40	9.00
mas	2.30	9.00
mascot	3.70	9.00
masculine	2.10	12.00
mash	3.70	7.00
mask	4.70	5.00
masked	3.30	9.00
masks	4.60	5.00
mason	3.30	9.00
mass	2.60	10.00
massachusetts	3.40	9.00
massacre	3.00	12.00
massage	3.70	9.00
masses	2.60	11.00
massive	2.60	8.00
massively	1.80	11.00
mast	4.30	9.00
master	2.90	8.00
mastered	2.30	9.00
masterpiece	3.10	11.00
masters	2.50	11.00
mastery	2.10	11.00
mat	4.60	4.00
match	3.30	5.00
matched	2.10	7.00
matches	3.40	6.00
matching	2.70	6.00
mate	3.10	7.00
material	3.10	9.00
materials	3.30	9.00
maternal	2.30	12.00
maternity	3.10	13.00
mates	3.40	6.00
math	2.60	6.00
mathematical	2.10	11.00
mathematics	2.40	8.00
maths	2.40	6.00
mating	3.20	10.00
matrix	2.80	12.00
mats	4.60	5.00
matt	3.40	5.00
matte	3.20	11.00
matter	2.10	5.50
mattered	1.90	8.00
matters	1.60	8.00
matthew	3.40	7.00
matthews	2.60	9.00
mattress	4.80	6.00
mature	2.40	11.00
maturity	2.00	12.00
maurice	2.60	8.00
max	3.00	7.00
maximize	2.00	12.00
maximum	2.00	9.50
maxwell	2.60	9.00
may	1.35	3.90
maya	3.30	8.00
maybe	1.30	4.00
mayer	2.50	11.00
mayo	4.10	8.00
mayor	3.30	9.00
maze	4.10	7.00
mba	2.50	14.00
mccain	2.60	11.00
mccarthy	3.40	12.00
mccartney	3.40	12.00
mcconnell	3.40	12.00
mccoy	3.40	10.50
mcdonald	3.10	7.00
mcgregor	3.40	11.00
mckay	3.30	13.00
mclaren	3.40	13.00
mclean	3.30	13.00
me	1.50	2.50
meadow	4.30	7.00
meadows	4.30	7.00
meal	4.40	4.00
meals	4.30	5.00
mean	1.70	4.20
meaning	1.60	8.00
meaningful	1.60	10.00
meaningless	1.60	11.00
meanings	1.80	10.00
means	1.70	4.80
meant	1.50	7.00
meantime	1.60	11.00
meanwhile	1.50	9.00
measure	2.70	8.00
measured	2.60	8.00
measurement	2.30	10.00
measurements	2.40	10.00
measures	2.30	10.00
measuring	2.60	8.00
meat	4.70	4.00
meats	4.30	6.00
mechanic	3.90	8.00
mechanical	2.90	11.00
mechanics	3.00	11.00
mechanism	2.90	12.00
mechanisms	2.50	12.00
med	2.90	10.00
medal	4.30	8.00
medals	4.30	7.00
media	2.40	7.50
median	2.40	13.00
mediated	1.80	13.00
mediation	1.90	13.00
medicaid	2.50	14.00
medical	2.60	7.50
